CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14792,429,1,1.0,2,1,1,211,Lost
14793,387,1,1.0,3,1,1,311,New Customer
14794,368,7,3.0,4,4,3,443,Champion
14795,532,1,1.0,1,1,1,111,Lost
14796,367,17,4.0,4,4,4,444,Champion
14798,418,3,1.0,2,3,1,231,Others
14799,417,1,1.0,2,1,1,211,Lost
14800,413,12,4.0,3,4,4,344,Champion
14801,427,1,1.0,2,1,1,211,Lost
14803,528,3,3.0,1,3,3,133,Others
14804,374,1,2.0,4,1,2,412,New Customer
14805,381,4,2.0,4,3,2,432,Loyal
14806,441,1,1.0,2,1,1,211,Lost
14808,405,8,4.0,3,4,4,344,Champion
14810,406,11,4.0,3,4,4,344,Champion
14813,735,2,1.0,1,2,1,121,Lost
14815,402,2,3.0,3,2,3,323,Potential Loyalist
14816,563,1,1.0,1,1,1,111,Lost
14817,566,2,3.0,1,2,3,123,Others
14818,439,3,2.0,2,3,2,232,Others
14819,430,2,1.0,2,2,1,221,Others
14820,387,4,2.0,3,3,2,332,Potential Loyalist
14821,732,1,1.0,1,1,1,111,Lost
14823,546,3,2.0,1,3,2,132,Others
14824,376,4,3.0,4,3,3,433,Champion
14825,369,12,4.0,4,4,4,444,Champion
14828,562,3,4.0,1,3,4,134,Others
14829,395,4,3.0,3,3,3,333,Potential Loyalist
14830,419,1,1.0,2,1,1,211,Lost
14834,383,6,4.0,4,4,4,444,Champion
14836,376,3,1.0,4,3,1,431,Loyal
14837,455,4,3.0,2,3,3,233,At Risk
14840,633,1,1.0,1,1,1,111,Lost
14841,419,6,4.0,2,4,4,244,At Risk
14842,409,4,4.0,3,3,4,334,Potential Loyalist
14844,429,4,4.0,2,3,4,234,At Risk
14847,514,1,2.0,1,1,2,112,Lost
14849,387,25,4.0,3,4,4,344,Champion
14850,677,1,2.0,1,1,2,112,Lost
14851,389,2,2.0,3,2,2,322,Others
14852,424,6,4.0,2,4,4,244,At Risk
14853,390,2,2.0,3,2,2,322,Others
14854,444,7,4.0,2,4,4,244,At Risk
14855,485,2,2.0,2,2,2,222,Others
14856,402,3,3.0,3,3,3,333,Potential Loyalist
14857,425,2,3.0,2,2,3,223,Others
14859,378,4,3.0,4,3,3,433,Champion
14860,385,1,1.0,3,1,1,311,New Customer
14861,418,1,1.0,2,1,1,211,Lost
14862,391,2,3.0,3,2,3,323,Potential Loyalist
14863,395,1,1.0,3,1,1,311,New Customer
14865,373,2,1.0,4,2,1,421,Others
14866,376,12,4.0,4,4,4,444,Champion
14867,551,3,3.0,1,3,3,133,Others
14868,369,8,4.0,4,4,4,444,Champion
14869,374,2,3.0,4,2,3,423,Others
14870,627,1,2.0,1,1,2,112,Lost
14871,369,4,2.0,4,3,2,432,Loyal
14873,576,1,2.0,1,1,2,112,Lost
14875,473,2,3.0,2,2,3,223,Others
14878,378,9,3.0,4,4,3,443,Champion
14880,443,3,3.0,2,3,3,233,At Risk
14881,385,1,1.0,3,1,1,311,New Customer
14882,392,2,2.0,3,2,2,322,Others
14883,384,6,3.0,3,4,3,343,Others
14885,497,1,3.0,2,1,3,213,Others
14886,618,1,2.0,1,1,2,112,Lost
14887,445,1,4.0,2,1,4,214,Others
14888,573,1,2.0,1,1,2,112,Lost
14889,702,1,1.0,1,1,1,111,Lost
14890,619,1,1.0,1,1,1,111,Lost
14891,514,2,2.0,1,2,2,122,Lost
14893,375,2,3.0,4,2,3,423,Others
14894,451,1,2.0,2,1,2,212,Lost
14895,373,20,4.0,4,4,4,444,Champion
14896,570,2,2.0,1,2,2,122,Lost
14897,373,4,3.0,4,3,3,433,Champion
14898,389,6,3.0,3,4,3,343,Others
14901,377,9,3.0,4,4,3,443,Champion
14902,391,1,2.0,3,1,2,312,New Customer
14903,387,5,4.0,3,4,4,344,Champion
14904,368,2,3.0,4,2,3,423,Others
14905,523,2,2.0,1,2,2,122,Lost
14907,369,7,4.0,4,4,4,444,Champion
14908,440,1,1.0,2,1,1,211,Lost
14910,368,4,2.0,4,3,2,432,Loyal
14911,367,201,4.0,4,4,4,444,Champion
14912,382,2,3.0,4,2,3,423,Others
14913,401,4,3.0,3,3,3,333,Potential Loyalist
14915,457,2,2.0,2,2,2,222,Others
14916,436,4,3.0,2,3,3,233,At Risk
14918,481,2,3.0,2,2,3,223,Others
14920,578,2,3.0,1,2,3,123,Others
14921,396,2,3.0,3,2,3,323,Potential Loyalist
14923,416,1,3.0,3,1,3,313,Others
14924,611,1,2.0,1,1,2,112,Lost
14929,398,1,1.0,3,1,1,311,New Customer
14930,474,3,4.0,2,3,4,234,At Risk
14931,370,5,3.0,4,4,3,443,Champion
14932,731,1,2.0,1,1,2,112,Lost
14934,447,2,4.0,2,2,4,224,Others
14935,663,1,4.0,1,1,4,114,Others
14936,399,8,4.0,3,4,4,344,Champion
14937,422,3,3.0,2,3,3,233,At Risk
14944,395,12,4.0,3,4,4,344,Champion
14946,380,1,1.0,4,1,1,411,New Customer
14947,438,2,1.0,2,2,1,221,Others
14948,389,6,3.0,3,4,3,343,Others
14950,385,1,2.0,3,1,2,312,New Customer
14951,445,1,2.0,2,1,2,212,Lost
14952,425,11,4.0,2,4,4,244,At Risk
14953,391,1,1.0,3,1,1,311,New Customer
14954,378,1,2.0,4,1,2,412,New Customer
14957,619,1,1.0,1,1,1,111,Lost
14958,513,3,2.0,1,3,2,132,Others
14959,430,4,3.0,2,3,3,233,At Risk
14960,374,2,1.0,4,2,1,421,Others
14961,376,9,4.0,4,4,4,444,Champion
14962,636,1,1.0,1,1,1,111,Lost
14963,375,5,3.0,4,4,3,443,Champion
14964,613,1,1.0,1,1,1,111,Lost
14965,462,2,2.0,2,2,2,222,Others
14966,380,1,1.0,4,1,1,411,New Customer
14967,415,1,2.0,3,1,2,312,New Customer
14968,396,1,1.0,3,1,1,311,New Customer
14970,434,4,3.0,2,3,3,233,At Risk
14971,401,3,3.0,3,3,3,333,Potential Loyalist
14972,494,1,1.0,2,1,1,211,Lost
14973,473,3,3.0,2,3,3,233,At Risk
14974,403,1,1.0,3,1,1,311,New Customer
14975,423,1,1.0,2,1,1,211,Lost
14976,423,7,3.0,2,4,3,243,At Risk
14978,438,5,4.0,2,4,4,244,At Risk
14981,612,1,1.0,1,1,1,111,Lost
14984,385,2,1.0,3,2,1,321,Others
14985,564,2,1.0,1,2,1,121,Lost
14987,381,2,2.0,4,2,2,422,Others
14988,577,1,2.0,1,1,2,112,Lost
14995,404,2,1.0,3,2,1,321,Others
14997,412,3,2.0,3,3,2,332,Potential Loyalist
14998,536,2,2.0,1,2,2,122,Lost
15000,413,1,2.0,3,1,2,312,New Customer
15002,481,4,3.0,2,3,3,233,At Risk
15004,513,1,3.0,1,1,3,113,Others
15005,381,28,4.0,4,4,4,444,Champion
15006,417,1,2.0,2,1,2,212,Lost
15007,525,1,1.0,1,1,1,111,Lost
15009,378,3,3.0,4,3,3,433,Champion
15010,401,1,2.0,3,1,2,312,New Customer
15012,419,2,2.0,2,2,2,222,Others
15014,409,2,1.0,3,2,1,321,Others
15016,538,1,1.0,1,1,1,111,Lost
15017,399,1,1.0,3,1,1,311,New Customer
15018,404,3,2.0,3,3,2,332,Potential Loyalist
15019,632,1,1.0,1,1,1,111,Lost
15021,374,9,4.0,4,4,4,444,Champion
15022,377,4,3.0,4,3,3,433,Champion
15023,369,11,4.0,4,4,4,444,Champion
15024,375,10,3.0,4,4,3,443,Champion
15025,399,1,2.0,3,1,2,312,New Customer
15026,446,3,2.0,2,3,2,232,Others
15027,396,4,3.0,3,3,3,333,Potential Loyalist
15028,374,4,2.0,4,3,2,432,Loyal
15030,437,2,2.0,2,2,2,222,Others
15031,370,4,2.0,4,3,2,432,Loyal
15032,622,3,4.0,1,3,4,134,Others
15033,370,10,4.0,4,4,4,444,Champion
15034,381,8,4.0,4,4,4,444,Champion
15035,455,1,1.0,2,1,1,211,Lost
15036,438,3,2.0,2,3,2,232,Others
15038,424,6,3.0,2,4,3,243,At Risk
15039,375,47,4.0,4,4,4,444,Champion
15041,536,1,1.0,1,1,1,111,Lost
15042,565,1,1.0,1,1,1,111,Lost
15043,397,1,2.0,3,1,2,312,New Customer
15044,385,17,4.0,3,4,4,344,Champion
15045,517,2,3.0,1,2,3,123,Others
15046,375,15,4.0,4,4,4,444,Champion
15047,635,1,2.0,1,1,2,112,Lost
15048,431,4,2.0,2,3,2,232,Others
15049,639,1,1.0,1,1,1,111,Lost
15050,391,3,4.0,3,3,4,334,Potential Loyalist
15051,389,3,3.0,3,3,3,333,Potential Loyalist
15052,685,1,1.0,1,1,1,111,Lost
15053,370,3,3.0,4,3,3,433,Champion
15054,378,2,1.0,4,2,1,421,Others
15057,641,2,3.0,1,2,3,123,Others
15058,391,11,4.0,3,4,4,344,Champion
15059,406,9,3.0,3,4,3,343,Others
15060,374,4,1.0,4,3,1,431,Loyal
15061,369,48,4.0,4,4,4,444,Champion
15062,437,4,3.0,2,3,3,233,At Risk
15063,579,1,2.0,1,1,2,112,Lost
15065,403,4,4.0,3,3,4,334,Potential Loyalist
15066,419,1,3.0,2,1,3,213,Others
15067,444,3,4.0,2,3,4,234,At Risk
15068,412,2,2.0,3,2,2,322,Others
15069,545,1,3.0,1,1,3,113,Others
15070,738,1,1.0,1,1,1,111,Lost
15071,459,2,3.0,2,2,3,223,Others
15073,375,3,3.0,4,3,3,433,Champion
15074,471,1,3.0,2,1,3,213,Others
15075,443,1,3.0,2,1,3,213,Others
15076,538,1,3.0,1,1,3,113,Others
15078,373,32,4.0,4,4,4,444,Champion
15079,578,4,3.0,1,3,3,133,Others
15081,388,5,2.0,3,4,2,342,Loyal
15083,622,1,1.0,1,1,1,111,Lost
15087,647,1,1.0,1,1,1,111,Lost
15088,387,2,3.0,3,2,3,323,Potential Loyalist
15089,376,6,4.0,4,4,4,444,Champion
15090,674,1,2.0,1,1,2,112,Lost
15091,433,1,2.0,2,1,2,212,Lost
15092,581,2,2.0,1,2,2,122,Lost
15093,384,6,4.0,3,4,4,344,Champion
15095,469,4,3.0,2,3,3,233,At Risk
15096,408,1,1.0,3,1,1,311,New Customer
15097,370,1,1.0,4,1,1,411,New Customer
15098,548,3,4.0,1,3,4,134,Others
15099,450,1,2.0,2,1,2,212,Lost
15100,699,3,3.0,1,3,3,133,Others
15101,374,2,2.0,4,2,2,422,Others
15103,397,2,3.0,3,2,3,323,Potential Loyalist
15104,562,2,3.0,1,2,3,123,Others
15105,384,7,4.0,3,4,4,344,Champion
15106,383,5,3.0,4,4,3,443,Champion
15107,677,6,2.0,1,4,2,142,Others
15108,507,4,3.0,2,3,3,233,At Risk
15109,611,1,2.0,1,1,2,112,Lost
15110,389,4,3.0,3,3,3,333,Potential Loyalist
15111,395,3,3.0,3,3,3,333,Potential Loyalist
15113,375,3,4.0,4,3,4,434,Champion
15114,396,10,4.0,3,4,4,344,Champion
15115,384,1,2.0,3,1,2,312,New Customer
15116,383,4,3.0,4,3,3,433,Champion
15117,380,5,3.0,4,4,3,443,Champion
15118,500,1,1.0,2,1,1,211,Lost
15119,611,1,1.0,1,1,1,111,Lost
15120,499,1,2.0,2,1,2,212,Lost
15121,416,2,2.0,3,2,2,322,Others
15122,480,3,3.0,2,3,3,233,At Risk
15123,373,2,4.0,4,2,4,424,Others
15124,388,2,1.0,3,2,1,321,Others
15125,391,15,4.0,3,4,4,344,Champion
15127,431,1,2.0,2,1,2,212,Lost
15128,426,4,3.0,2,3,3,233,At Risk
15129,416,11,4.0,3,4,4,344,Champion
15130,535,1,2.0,1,1,2,112,Lost
15132,384,5,3.0,3,4,3,343,Others
15133,493,3,3.0,2,3,3,233,At Risk
15134,380,8,3.0,4,4,3,443,Champion
15135,605,1,1.0,1,1,1,111,Lost
15136,368,4,3.0,4,3,3,433,Champion
15139,605,2,1.0,1,2,1,121,Lost
15140,418,7,4.0,2,4,4,244,At Risk
15142,412,1,2.0,3,1,2,312,New Customer
15143,591,1,1.0,1,1,1,111,Lost
15144,374,17,4.0,4,4,4,444,Champion
15145,370,4,3.0,4,3,3,433,Champion
15146,530,2,3.0,1,2,3,123,Others
15147,606,1,2.0,1,1,2,112,Lost
15148,376,1,1.0,4,1,1,411,New Customer
15149,499,1,2.0,2,1,2,212,Lost
15150,383,10,4.0,4,4,4,444,Champion
15152,375,13,4.0,4,4,4,444,Champion
15153,397,1,2.0,3,1,2,312,New Customer
15154,441,1,1.0,2,1,1,211,Lost
15156,367,3,3.0,4,3,3,433,Champion
15157,369,3,4.0,4,3,4,434,Champion
15158,411,1,2.0,3,1,2,312,New Customer
15159,367,30,4.0,4,4,4,444,Champion
15160,723,1,1.0,1,1,1,111,Lost
15163,384,2,1.0,3,2,1,321,Others
15164,434,3,3.0,2,3,3,233,At Risk
15165,739,1,2.0,1,1,2,112,Lost
15167,686,1,1.0,1,1,1,111,Lost
15168,391,1,1.0,3,1,1,311,New Customer
15171,697,1,3.0,1,1,3,113,Others
15172,374,5,3.0,4,4,3,443,Champion
15174,688,1,1.0,1,1,1,111,Lost
15175,437,1,1.0,2,1,1,211,Lost
15178,626,1,1.0,1,1,1,111,Lost
15179,384,5,4.0,3,4,4,344,Champion
15180,733,1,1.0,1,1,1,111,Lost
15181,432,3,3.0,2,3,3,233,At Risk
15182,520,2,2.0,1,2,2,122,Lost
15184,395,2,2.0,3,2,2,322,Others
15185,436,1,2.0,2,1,2,212,Lost
15186,380,2,2.0,4,2,2,422,Others
15187,367,16,4.0,4,4,4,444,Champion
15189,367,41,4.0,4,4,4,444,Champion
15192,485,3,3.0,2,3,3,233,At Risk
15193,426,1,2.0,2,1,2,212,Lost
15194,369,15,4.0,4,4,4,444,Champion
15195,368,1,4.0,4,1,4,414,Others
15197,376,3,3.0,4,3,3,433,Champion
15198,458,2,1.0,2,2,1,221,Others
15199,425,4,3.0,2,3,3,233,At Risk
15201,453,5,3.0,2,4,3,243,At Risk
15203,391,6,4.0,3,4,4,344,Champion
15204,723,1,2.0,1,1,2,112,Lost
15205,451,2,2.0,2,2,2,222,Others
15206,376,4,2.0,4,3,2,432,Loyal
15208,367,5,3.0,4,4,3,443,Champion
15210,591,1,2.0,1,1,2,112,Lost
15211,426,2,3.0,2,2,3,223,Others
15212,607,1,1.0,1,1,1,111,Lost
15213,684,2,2.0,1,2,2,122,Lost
15214,367,8,3.0,4,4,3,443,Champion
15215,412,3,3.0,3,3,3,333,Potential Loyalist
15216,453,1,1.0,2,1,1,211,Lost
15218,376,11,4.0,4,4,4,444,Champion
15219,542,1,1.0,1,1,1,111,Lost
15220,417,6,4.0,2,4,4,244,At Risk
15221,732,1,2.0,1,1,2,112,Lost
15222,684,1,2.0,1,1,2,112,Lost
15223,591,2,3.0,1,2,3,123,Others
15224,724,2,2.0,1,2,2,122,Lost
15225,600,1,2.0,1,1,2,112,Lost
15226,676,1,1.0,1,1,1,111,Lost
15227,402,5,3.0,3,4,3,343,Others
15228,432,4,4.0,2,3,4,234,At Risk
15230,605,2,2.0,1,2,2,122,Lost
15232,479,2,2.0,2,2,2,222,Others
15234,642,1,1.0,1,1,1,111,Lost
15235,583,12,4.0,1,4,4,144,At Risk
15236,664,1,2.0,1,1,2,112,Lost
15237,367,4,3.0,4,3,3,433,Champion
15238,395,3,3.0,3,3,3,333,Potential Loyalist
15239,376,2,3.0,4,2,3,423,Others
15240,410,5,4.0,3,4,4,344,Champion
15241,432,8,4.0,2,4,4,244,At Risk
15243,440,1,2.0,2,1,2,212,Lost
15244,431,2,2.0,2,2,2,222,Others
15245,500,3,4.0,2,3,4,234,At Risk
15246,604,2,2.0,1,2,2,122,Lost
15247,488,1,2.0,2,1,2,212,Lost
15249,397,13,4.0,3,4,4,344,Champion
15251,375,11,4.0,4,4,4,444,Champion
15252,402,2,3.0,3,2,3,323,Potential Loyalist
15253,382,5,3.0,4,4,3,443,Champion
15254,493,1,1.0,2,1,1,211,Lost
15255,432,1,3.0,2,1,3,213,Others
15256,514,1,1.0,1,1,1,111,Lost
15257,649,1,2.0,1,1,2,112,Lost
15258,534,2,2.0,1,2,2,122,Lost
15260,466,7,4.0,2,4,4,244,At Risk
15261,501,1,1.0,2,1,1,211,Lost
15262,689,1,1.0,1,1,1,111,Lost
15263,472,1,1.0,2,1,1,211,Lost
15264,430,1,2.0,2,1,2,212,Lost
15265,517,2,3.0,1,2,3,123,Others
15266,704,1,1.0,1,1,1,111,Lost
15267,388,5,4.0,3,4,4,344,Champion
15269,389,1,2.0,3,1,2,312,New Customer
15270,381,7,4.0,4,4,4,444,Champion
15271,373,15,4.0,4,4,4,444,Champion
15272,423,2,3.0,2,2,3,223,Others
15274,370,2,3.0,4,2,3,423,Others
15275,403,1,2.0,3,1,2,312,New Customer
15276,432,1,1.0,2,1,1,211,Lost
15277,412,1,1.0,3,1,1,311,New Customer
15279,720,1,1.0,1,1,1,111,Lost
15280,538,1,1.0,1,1,1,111,Lost
15281,424,9,4.0,2,4,4,244,At Risk
15286,415,1,1.0,3,1,1,311,New Customer
15287,388,2,2.0,3,2,2,322,Others
15288,409,5,4.0,3,4,4,344,Champion
15289,395,3,3.0,3,3,3,333,Potential Loyalist
15290,370,18,4.0,4,4,4,444,Champion
15291,391,15,4.0,3,4,4,344,Champion
15292,567,1,1.0,1,1,1,111,Lost
15296,416,6,4.0,3,4,4,344,Champion
15297,376,3,2.0,4,3,2,432,Loyal
15298,368,12,4.0,4,4,4,444,Champion
15299,433,7,4.0,2,4,4,244,At Risk
15300,430,1,2.0,2,1,2,212,Lost
15301,416,12,4.0,3,4,4,344,Champion
15303,656,1,2.0,1,1,2,112,Lost
15304,426,8,3.0,2,4,3,243,At Risk
15306,430,3,3.0,2,3,3,233,At Risk
15307,461,1,1.0,2,1,1,211,Lost
15308,640,1,2.0,1,1,2,112,Lost
15311,366,91,4.0,4,4,4,444,Champion
15312,441,4,3.0,2,3,3,233,At Risk
15313,476,1,1.0,2,1,1,211,Lost
15314,565,1,2.0,1,1,2,112,Lost
15315,430,2,2.0,2,2,2,222,Others
15316,692,1,1.0,1,1,1,111,Lost
15318,369,1,2.0,4,1,2,412,New Customer
15319,649,1,1.0,1,1,1,111,Lost
15320,410,1,1.0,3,1,1,311,New Customer
15321,436,3,4.0,2,3,4,234,At Risk
15322,451,1,3.0,2,1,3,213,Others
15325,469,1,1.0,2,1,1,211,Lost
15326,699,1,2.0,1,1,2,112,Lost
15327,418,1,1.0,2,1,1,211,Lost
15329,405,3,3.0,3,3,3,333,Potential Loyalist
15330,398,2,3.0,3,2,3,323,Potential Loyalist
15332,732,4,3.0,1,3,3,133,Others
15333,574,1,3.0,1,1,3,113,Others
15334,522,3,2.0,1,3,2,132,Others
15335,419,1,1.0,2,1,1,211,Lost
15339,432,2,2.0,2,2,2,222,Others
15341,446,1,4.0,2,1,4,214,Others
15342,495,1,2.0,2,1,2,212,Lost
15343,453,1,2.0,2,1,2,212,Lost
15344,366,3,2.0,4,3,2,432,Loyal
15345,411,1,2.0,3,1,2,312,New Customer
15346,698,1,1.0,1,1,1,111,Lost
15347,732,1,1.0,1,1,1,111,Lost
15348,438,1,1.0,2,1,1,211,Lost
15349,524,2,2.0,1,2,2,122,Lost
15350,739,1,1.0,1,1,1,111,Lost
15351,378,7,4.0,4,4,4,444,Champion
15353,620,2,3.0,1,2,3,123,Others
15355,395,2,1.0,3,2,1,321,Others
15356,397,10,4.0,3,4,4,344,Champion
15358,370,22,4.0,4,4,4,444,Champion
15360,405,1,2.0,3,1,2,312,New Customer
15361,727,1,2.0,1,1,2,112,Lost
15363,738,1,2.0,1,1,2,112,Lost
15364,461,2,3.0,2,2,3,223,Others
15365,391,7,4.0,3,4,4,344,Champion
15366,441,2,2.0,2,2,2,222,Others
15367,423,4,4.0,2,3,4,234,At Risk
15368,387,1,2.0,3,1,2,312,New Customer
15370,406,7,4.0,3,4,4,344,Champion
15372,503,1,4.0,2,1,4,214,Others
15373,374,12,4.0,4,4,4,444,Champion
15374,494,1,1.0,2,1,1,211,Lost
15376,406,3,3.0,3,3,3,333,Potential Loyalist
15379,535,7,4.0,1,4,4,144,At Risk
15380,374,5,4.0,4,4,4,444,Champion
15381,579,2,2.0,1,2,2,122,Lost
15382,380,6,4.0,4,4,4,444,Champion
15384,535,2,2.0,1,2,2,122,Lost
15385,406,1,2.0,3,1,2,312,New Customer
15386,552,1,2.0,1,1,2,112,Lost
15388,636,1,1.0,1,1,1,111,Lost
15389,538,1,2.0,1,1,2,112,Lost
15392,370,4,3.0,4,3,3,433,Champion
15393,382,2,1.0,4,2,1,421,Others
15394,375,4,4.0,4,3,4,434,Champion
15395,691,1,1.0,1,1,1,111,Lost
15396,478,1,1.0,2,1,1,211,Lost
15397,655,1,1.0,1,1,1,111,Lost
15398,382,2,3.0,4,2,3,423,Others
15399,367,3,3.0,4,3,3,433,Champion
15400,458,5,3.0,2,4,3,243,At Risk
15402,514,2,2.0,1,2,2,122,Lost
15405,555,1,2.0,1,1,2,112,Lost
15406,397,2,2.0,3,2,2,322,Others
15407,399,4,3.0,3,3,3,333,Potential Loyalist
15408,630,1,1.0,1,1,1,111,Lost
15410,450,8,4.0,2,4,4,244,At Risk
15411,392,4,3.0,3,3,3,333,Potential Loyalist
15412,537,1,1.0,1,1,1,111,Lost
15414,375,3,3.0,4,3,3,433,Champion
15415,679,1,2.0,1,1,2,112,Lost
15416,430,4,4.0,2,3,4,234,At Risk
15417,451,1,2.0,2,1,2,212,Lost
15419,390,1,1.0,3,1,1,311,New Customer
15421,424,4,3.0,2,3,3,233,At Risk
15422,689,2,1.0,1,2,1,121,Lost
15423,404,1,1.0,3,1,1,311,New Customer
15424,620,2,2.0,1,2,2,122,Lost
15426,385,5,3.0,3,4,3,343,Others
15427,399,3,3.0,3,3,3,333,Potential Loyalist
15428,381,1,1.0,4,1,1,411,New Customer
15429,392,2,2.0,3,2,2,322,Others
15432,389,1,1.0,3,1,1,311,New Customer
15433,579,2,2.0,1,2,2,122,Lost
15434,374,5,3.0,4,4,3,443,Champion
15435,388,1,1.0,3,1,1,311,New Customer
15436,378,3,3.0,4,3,3,433,Champion
15437,628,1,1.0,1,1,1,111,Lost
15438,497,1,1.0,2,1,1,211,Lost
15440,420,3,2.0,2,3,2,232,Others
15442,614,1,2.0,1,1,2,112,Lost
15443,367,7,4.0,4,4,4,444,Champion
15444,375,2,3.0,4,2,3,423,Others
15445,630,1,1.0,1,1,1,111,Lost
15447,696,1,1.0,1,1,1,111,Lost
15448,678,1,2.0,1,1,2,112,Lost
15449,392,3,3.0,3,3,3,333,Potential Loyalist
15450,396,1,2.0,3,1,2,312,New Customer
15452,395,3,2.0,3,3,2,332,Potential Loyalist
15453,367,7,3.0,4,4,3,443,Champion
15454,728,1,1.0,1,1,1,111,Lost
15456,649,3,2.0,1,3,2,132,Others
15457,628,1,1.0,1,1,1,111,Lost
15458,391,1,1.0,3,1,1,311,New Customer
15460,720,1,1.0,1,1,1,111,Lost
15462,460,3,1.0,2,3,1,231,Others
15463,395,1,1.0,3,1,1,311,New Customer
15464,704,1,3.0,1,1,3,113,Others
15465,385,18,4.0,3,4,4,344,Champion
15466,451,1,2.0,2,1,2,212,Lost
15467,375,3,2.0,4,3,2,432,Loyal
15468,417,2,2.0,2,2,2,222,Others
15469,416,2,2.0,3,2,2,322,Others
15471,368,1,2.0,4,1,2,412,New Customer
15472,479,1,2.0,2,1,2,212,Lost
15473,380,7,4.0,4,4,4,444,Champion
15475,443,1,2.0,2,1,2,212,Lost
15478,406,2,3.0,3,2,3,323,Potential Loyalist
15480,482,1,3.0,2,1,3,213,Others
15482,381,12,4.0,4,4,4,444,Champion
15483,527,4,1.0,1,3,1,131,Others
15484,367,4,4.0,4,3,4,434,Champion
15485,396,3,4.0,3,3,4,334,Potential Loyalist
15488,458,1,1.0,2,1,1,211,Lost
15489,388,3,3.0,3,3,3,333,Potential Loyalist
15491,461,6,4.0,2,4,4,244,At Risk
15492,394,2,2.0,3,2,2,322,Others
15493,398,5,4.0,3,4,4,344,Champion
15494,387,2,3.0,3,2,3,323,Potential Loyalist
15497,383,2,3.0,4,2,3,423,Others
15498,368,27,4.0,4,4,4,444,Champion
15500,374,4,3.0,4,3,3,433,Champion
15502,381,12,4.0,4,4,4,444,Champion
15503,728,1,1.0,1,1,1,111,Lost
15504,447,1,1.0,2,1,1,211,Lost
15505,418,5,4.0,2,4,4,244,At Risk
15506,388,3,3.0,3,3,3,333,Potential Loyalist
15507,537,1,2.0,1,1,2,112,Lost
15508,555,6,3.0,1,4,3,143,At Risk
15510,696,1,1.0,1,1,1,111,Lost
15511,377,5,3.0,4,4,3,443,Champion
15512,521,2,1.0,1,2,1,121,Lost
15513,399,19,4.0,3,4,4,344,Champion
15514,378,11,4.0,4,4,4,444,Champion
15516,410,3,1.0,3,3,1,331,Potential Loyalist
15517,599,1,1.0,1,1,1,111,Lost
15518,430,8,4.0,2,4,4,244,At Risk
15520,367,1,2.0,4,1,2,412,New Customer
15521,406,8,4.0,3,4,4,344,Champion
15522,398,2,2.0,3,2,2,322,Others
15523,450,1,2.0,2,1,2,212,Lost
15524,390,1,2.0,3,1,2,312,New Customer
15525,368,3,3.0,4,3,3,433,Champion
15526,399,2,1.0,3,2,1,321,Others
15527,384,8,4.0,3,4,4,344,Champion
15528,620,1,1.0,1,1,1,111,Lost
15529,388,11,4.0,3,4,4,344,Champion
15530,387,4,3.0,3,3,3,333,Potential Loyalist
15531,374,2,4.0,4,2,4,424,Others
15532,391,4,3.0,3,3,3,333,Potential Loyalist
15533,385,3,3.0,3,3,3,333,Potential Loyalist
15535,539,4,2.0,1,3,2,132,Others
15537,529,1,1.0,1,1,1,111,Lost
15539,373,1,2.0,4,1,2,412,New Customer
15540,377,1,1.0,4,1,1,411,New Customer
15541,480,1,1.0,2,1,1,211,Lost
15543,654,1,1.0,1,1,1,111,Lost
15544,375,9,4.0,4,4,4,444,Champion
15545,420,2,1.0,2,2,1,221,Others
15547,373,14,4.0,4,4,4,444,Champion
15549,443,3,4.0,2,3,4,234,At Risk
15550,370,4,2.0,4,3,2,432,Loyal
15551,402,1,2.0,3,1,2,312,New Customer
15552,583,1,1.0,1,1,1,111,Lost
15553,426,1,2.0,2,1,2,212,Lost
15554,643,1,1.0,1,1,1,111,Lost
15555,378,16,4.0,4,4,4,444,Champion
15556,390,1,1.0,3,1,1,311,New Customer
15557,394,1,2.0,3,1,2,312,New Customer
15561,377,4,3.0,4,3,3,433,Champion
15562,717,1,1.0,1,1,1,111,Lost
15563,388,4,3.0,3,3,3,333,Potential Loyalist
15565,416,2,1.0,3,2,1,321,Others
15567,384,1,1.0,3,1,1,311,New Customer
15568,368,3,3.0,4,3,3,433,Champion
15569,469,5,3.0,2,4,3,243,At Risk
15570,373,12,4.0,4,4,4,444,Champion
15571,377,4,2.0,4,3,2,432,Loyal
15572,370,7,4.0,4,4,4,444,Champion
15573,397,2,2.0,3,2,2,322,Others
15574,543,4,3.0,1,3,3,133,Others
15576,403,1,3.0,3,1,3,313,Others
15577,517,3,1.0,1,3,1,131,Others
15578,528,1,1.0,1,1,1,111,Lost
15579,434,2,2.0,2,2,2,222,Others
15581,486,13,4.0,2,4,4,244,At Risk
15582,390,3,3.0,3,3,3,333,Potential Loyalist
15584,389,4,3.0,3,3,3,333,Potential Loyalist
15585,542,1,2.0,1,1,2,112,Lost
15587,416,4,3.0,3,3,3,333,Potential Loyalist
15589,621,3,2.0,1,3,2,132,Others
15592,412,1,2.0,3,1,2,312,New Customer
15593,436,1,1.0,2,1,1,211,Lost
15594,381,5,4.0,4,4,4,444,Champion
15596,466,5,3.0,2,4,3,243,At Risk
15597,401,1,2.0,3,1,2,312,New Customer
15598,419,1,1.0,2,1,1,211,Lost
